,Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source
32875,Gabon,Centre,Albert Schweitzer Hôpital,Centre de Santé Urbain,Private not for profit,-0.6915,10.2282,Google Earth
32876,Gabon,Centre,Alonha 1-2 Dispensaire,Dispensaire,Public,-0.3667,10.4833,Geonames
32877,Gabon,Centre,Atsie Dispensaire,Dispensaire,Public,-0.6098,10.2362,Combination
32878,Gabon,Centre,Bellevue Centre de Santé,Health Centre,Public,-0.6181,10.3399,Encarta
32879,Gabon,Centre,Benguie 2 Dispensaire,Dispensaire,Public,-0.3909,10.3965,Google Earth
32880,Gabon,Centre,Benguie 4 Dispensaire,Dispensaire,Public,-0.498,10.7102,Combination
32881,Gabon,Centre,Bifoun Dispensaire,Dispensaire,Public,-0.2525,10.4121,Geonames
32882,Gabon,Centre,Ebel Abanga R Droite Dispensaire,Dispensaire,Public,-0.2762,10.4815,Geonames
32883,Gabon,Centre,Ebel Abanga R Gauche Dispensaire,Dispensaire,Public,-0.3052,10.5192,Combination
32884,Gabon,Centre,Engongom Dispensaire,Dispensaire,Public,0.1863,11.1699,Combination
32885,Gabon,Centre,George Rawiri Hospitalier Regional,Regional Hospital,Govt.,-0.7097,10.2403,Google Earth
32886,Gabon,Centre,Gome-Dakar Dispensaire,Dispensaire,Public,-0.6533,9.739,Geonames
32887,Gabon,Centre,Isaac Dispensaire,Dispensaire,Public,-0.6728,10.2155,Combination
32888,Gabon,Centre,Junkville Dispensaire,Dispensaire,Public,-0.0617,11.146,Geonames
32889,Gabon,Centre,Kery Dispensaire,Dispensaire,Public,-0.7514,10.3682,Geonames
32890,Gabon,Centre,Koungoule Dispensaire,Dispensaire,Public,-0.5197,10.2341,Geonames
32891,Gabon,Centre,Lac Azingo Dispensaire,Dispensaire,Public,-0.5914,10.0243,Google Earth
32892,Gabon,Centre,Lambarene Centre de Santé Urbain,Centre de Santé Urbain,Public,-0.7053,10.23,Google Earth
32893,Gabon,Centre,Medang Nkoghe Dispensaire,Dispensaire,Public,-0.3481,10.3248,Google Earth
32894,Gabon,Centre,Metuang- Mevang Dispensaire,Dispensaire,Public,0.0808,11.0728,Geonames
32895,Gabon,Centre,Mikoro-Missong Dispensaire,Dispensaire,Public,0.0749,10.9711,Google Earth
32896,Gabon,Centre,Ndjole Centre Medical,Medical Centre,Govt.,-0.1923,10.7603,Geonames
32897,Gabon,Centre,Ngomo Centre de Santé,Health Centre,Public,-0.8393,9.9819,Geonames
32898,Gabon,Centre,Nombakele Dispensaire,Dispensaire,Public,-0.5876,9.7539,Combination
32899,Gabon,Centre,Nombedouma Dispensaire,Dispensaire,Public,,,
32900,Gabon,Centre,Ntchatanga Dispensaire,Dispensaire,Public,-0.8258,10.1198,Geonames
32901,Gabon,Centre,Nzorbang 1 Dispensaire,Dispensaire,Public,-0.6354,10.2174,Google Earth
32902,Gabon,Centre,Ondimba Dispensaire,Dispensaire,Public,-1.1389,10.0046,Geonames
32903,Gabon,Centre,P Magnang Dispensaire,Dispensaire,Public,-0.7168,10.3076,Combination
32904,Gabon,Centre,Paris Bifoun Dispensaire,Dispensaire,Public,-0.674,10.3177,Google Earth
32905,Gabon,Centre,Saio Dispensaire,Dispensaire,Public,,,
32906,Gabon,Centre,Tchad 1 Dispensaire,Dispensaire,Public,-0.9115,10.4525,Geonames
32907,Gabon,Centre-Est,Bamboro Dispensaire,Dispensaire,Public,-0.8218,12.704,Encarta
32908,Gabon,Centre-Est,Banga Dispensaire,Dispensaire,Public,-1.4819,11.9887,Geonames
32909,Gabon,Centre-Est,Baniaty Dispensaire,Dispensaire,Public,-1.0044,12.2011,Geonames
32910,Gabon,Centre-Est,Baposso Dispensaire,Dispensaire,Public,-0.7446,13.028,Geonames
32911,Gabon,Centre-Est,Bassengha Dispensaire,Dispensaire,Public,-0.8112,12.8038,Combination
32912,Gabon,Centre-Est,Bembikani Dispensaire,Dispensaire,Public,-0.9627,12.8111,Other
32913,Gabon,Centre-Est,Boudianguila Dispensaire,Dispensaire,Public,-1.7192,12.172,Geonames
32914,Gabon,Centre-Est,Boundji Dispensaire,Dispensaire,Public,-0.9757,12.1535,Geonames
32915,Gabon,Centre-Est,Bouyeba Dispensaire,Dispensaire,Public,-1.5148,12.5781,Other
32916,Gabon,Centre-Est,Dibouka Dispensaire,Dispensaire,Public,-1.3173,12.2154,Geonames
32917,Gabon,Centre-Est,Dienga Centre de Santé,Health Centre,Public,-1.8581,12.7365,Google Earth
32918,Gabon,Centre-Est,Doume Dispensaire,Dispensaire,Public,-0.8527,12.9647,Geonames
32919,Gabon,Centre-Est,Grand-Village Dispensaire,Dispensaire,Public,-1.8236,12.6596,Google Earth
32920,Gabon,Centre-Est,Iboundji Centre Medical,Medical Centre,Govt.,-1.3401,12.0535,Google Earth
32921,Gabon,Centre-Est,Imeno-Plateau Dispensaire,Dispensaire,Public,-1.3323,11.9673,Geonames
32922,Gabon,Centre-Est,Indzambo Dispensaire,Dispensaire,Public,-0.983,11.784,Geonames
32923,Gabon,Centre-Est,Isseme Dispensaire,Dispensaire,Public,-1.7443,12.632,Combination
32924,Gabon,Centre-Est,Ivele Dispensaire,Dispensaire,Public,-1.5342,12.5923,Google Earth
32925,Gabon,Centre-Est,Iwatsi Dispensaire,Dispensaire,Public,-1.2424,11.8892,Other
32926,Gabon,Centre-Est,Kessi-Poughou Dispensaire,Dispensaire,Public,-0.9056,12.7924,Other
32927,Gabon,Centre-Est,Koulamoutou Centre Hospitalier Urbain,Centre Hospitalier Urbain,Govt.,-1.1333,12.4667,Geonames
32928,Gabon,Centre-Est,Koumbi Dispensaire,Dispensaire,Public,-1.5736,12.6251,Combination
32929,Gabon,Centre-Est,Lastoursville Centre Medical,Medical Centre,Govt.,-0.8095,12.7322,Geonames
32930,Gabon,Centre-Est,Lastoursville Dispensaire,Dispensaire,Public,-0.8246,12.7041,Combination
32931,Gabon,Centre-Est,Lebagny Dispensaire,Dispensaire,Public,-1.4224,12.4681,Geonames
32932,Gabon,Centre-Est,Lemengue Dispensaire,Dispensaire,Public,-1.6143,12.6204,Google Earth
32933,Gabon,Centre-Est,Libongui Dispensaire,Dispensaire,Public,-1.0932,12.4532,Geonames
32934,Gabon,Centre-Est,Lindeme Dispensaire,Dispensaire,Public,-1.6959,12.1063,Geonames
32935,Gabon,Centre-Est,Liyassa Dispensaire,Dispensaire,Public,-1.2987,12.4297,Geonames
32936,Gabon,Centre-Est,Mafoungui Dispensaire,Dispensaire,Public,-1.2964,13.0805,Geonames
32937,Gabon,Centre-Est,Makoula Dispensaire,Dispensaire,Public,-1.3393,12.425,Other
32938,Gabon,Centre-Est,Malanga Dispensaire,Dispensaire,Public,-1.1637,12.962,Geonames
32939,Gabon,Centre-Est,Malende Dispensaire,Dispensaire,Public,-0.8117,12.5292,Encarta
32940,Gabon,Centre-Est,Manamana Dispensaire,Dispensaire,Public,-0.8825,12.667,Encarta
32941,Gabon,Centre-Est,Mangui Centre de Santé,Health Centre,Public,-1.4189,12.4621,Combination
32942,Gabon,Centre-Est,Maranda 1 Dispensaire,Dispensaire,Public,-1.7767,12.6254,Geonames
32943,Gabon,Centre-Est,Maranda 2 Dispensaire,Dispensaire,Public,-1.797,12.6394,Geonames
32944,Gabon,Centre-Est,Matsatsa Dispensaire,Dispensaire,Public,-1.2489,13.0019,Other
32945,Gabon,Centre-Est,Mayang Dispensaire,Dispensaire,Public,,,
32946,Gabon,Centre-Est,Mayela Dispensaire,Dispensaire,Public,-0.9557,12.4676,Google Earth
32947,Gabon,Centre-Est,Mbigou Mourene Dispensaire,Dispensaire,Public,-1.4179,12.3797,Geonames
32948,Gabon,Centre-Est,Midouma Dispensaire,Dispensaire,Public,-1.4221,12.0,Geonames
32949,Gabon,Centre-Est,Milole Dispensaire,Dispensaire,Public,-0.4973,12.5773,Geonames
32950,Gabon,Centre-Est,Moudouma II Dispensaire,Dispensaire,Public,-1.3853,11.9993,Geonames
32951,Gabon,Centre-Est,Moughounda Dispensaire,Dispensaire,Public,-1.2535,11.9726,Other
32952,Gabon,Centre-Est,Mouila Pove Dispensaire,Dispensaire,Public,-1.3286,12.1942,Geonames
32953,Gabon,Centre-Est,Moukouagno Dispensaire,Dispensaire,Public,-1.8003,12.466,Google Earth
32954,Gabon,Centre-Est,Moukoumbi Dispensaire,Dispensaire,Public,-1.2006,12.9719,Geonames
32955,Gabon,Centre-Est,Mouvengue Dispensaire,Dispensaire,Public,-1.5914,12.6199,Geonames
32956,Gabon,Centre-Est,Ndambi Plaine Dispensaire,Dispensaire,Public,-0.5464,12.6463,Geonames
32957,Gabon,Centre-Est,Ndangui Zone Or Dispensaire,Dispensaire,Public,-0.7587,12.9796,Other
32958,Gabon,Centre-Est,Ndekabalandji Dispensaire,Dispensaire,Public,-0.7747,12.9055,Other
32959,Gabon,Centre-Est,Ndjokonamoye Dispensaire,Dispensaire,Public,-1.0148,12.4471,Encarta
32960,Gabon,Centre-Est,Ndjole (Socagab) Dispensaire,Dispensaire,Public,-1.2831,12.2905,Other
32961,Gabon,Centre-Est,Nzela Dispensaire,Dispensaire,Public,-0.9568,12.5952,Google Earth
32962,Gabon,Centre-Est,Nzenzele Dispensaire,Dispensaire,Public,-1.436,12.383,Encarta
32963,Gabon,Centre-Est,Pana Centre Medical,Medical Centre,Govt.,-1.6716,12.6304,Geonames
32964,Gabon,Centre-Est,Paul Moukambi Hospitalier Regional,Regional Hospital,Govt.,-1.1498,12.4691,Combination
32965,Gabon,Centre-Est,Popa-Lebela Centre de Santé,Health Centre,Public,-1.601,12.3045,Geonames
32966,Gabon,Centre-Est,Roungassa Dispensaire,Dispensaire,Public,-1.05,12.247,Encarta
32967,Gabon,Centre-Est,Roungassa Dispensaire,Dispensaire,Public,-1.0138,12.556,Geonames
32968,Gabon,Centre-Est,Siono Dispensaire,Dispensaire,Public,-1.7444,12.6321,Other
32969,Gabon,Centre-Est,Tsati Dispensaire,Dispensaire,Public,-1.0397,12.8798,Geonames
32970,Gabon,Centre-Est,Tsotandzala Dispensaire,Dispensaire,Public,-1.45,12.867,Encarta
32971,Gabon,Centre-Est,Vouvou Dispensaire,Dispensaire,Public,-1.318,12.9,Encarta
32972,Gabon,Centre-Est,Wagna Dispensaire,Dispensaire,Public,-0.5963,12.3065,Geonames
32973,Gabon,Centre-Sud,Azendje Dispensaire,Dispensaire,Public,-1.7247,9.9261,Other
32974,Gabon,Centre-Sud,Baposso Dispensaire,Dispensaire,Public,-2.1103,12.1377,Geonames
32975,Gabon,Centre-Sud,Bemboudie Dispensaire,Dispensaire,Public,-1.509,10.468,Google Earth
32976,Gabon,Centre-Sud,Bilengui Dispensaire,Dispensaire,Public,-1.9619,11.4088,Other
32977,Gabon,Centre-Sud,Bolapessa Dispensaire,Dispensaire,Public,-1.8507,12.2735,Encarta
32978,Gabon,Centre-Sud,Boulembou Dispensaire,Dispensaire,Public,-1.4502,11.9337,Other
32979,Gabon,Centre-Sud,Dibandi Dispensaire,Dispensaire,Public,-1.605,11.7204,Geonames
32980,Gabon,Centre-Sud,Dibassa Dispensaire,Dispensaire,Public,-1.6712,11.8345,Other
32981,Gabon,Centre-Sud,Dibotsa Centre de Santé,Health Centre,Public,-2.1774,10.7901,Other
32982,Gabon,Centre-Sud,Dibwangui Dispensaire,Dispensaire,Public,-2.1,11.6,Encarta
32983,Gabon,Centre-Sud,Dienga Dispensaire,Dispensaire,Public,-1.9117,11.8225,Combination
32984,Gabon,Centre-Sud,Diyanga I Dispensaire,Dispensaire,Public,-1.4719,11.8407,Google Earth
32985,Gabon,Centre-Sud,Diyanga II Dispensaire,Dispensaire,Public,-1.4557,11.8867,Combination
32986,Gabon,Centre-Sud,Doussala Dispensaire,Dispensaire,Public,-2.6619,11.6037,Google Earth
32987,Gabon,Centre-Sud,Douya Dispensaire,Dispensaire,Public,-2.0869,10.9957,Google Earth
32988,Gabon,Centre-Sud,Egono Dispensaire,Dispensaire,Public,-1.0121,10.6682,Combination
32989,Gabon,Centre-Sud,Egoumbi Dispensaire,Dispensaire,Public,-1.8363,11.4385,Geonames
32990,Gabon,Centre-Sud,Ekembele Dispensaire,Dispensaire,Public,-1.7143,11.3513,Other
32991,Gabon,Centre-Sud,Epamboua Dispensaire,Dispensaire,Public,-1.9183,11.4078,Other
32992,Gabon,Centre-Sud,Eteke Dispensaire,Dispensaire,Public,-1.4978,11.4796,Geonames
32993,Gabon,Centre-Sud,Fanguindaka Dispensaire,Dispensaire,Public,-1.528,10.4086,Other
32994,Gabon,Centre-Sud,Fougamou Centre Medical,Medical Centre,Govt.,-1.2198,10.5871,Google Earth
32995,Gabon,Centre-Sud,Guidouma Dispensaire,Dispensaire,Public,-1.6171,10.691,Google Earth
32996,Gabon,Centre-Sud,Guietsou Centre Medical,Medical Centre,Govt.,-2.1873,10.6676,Other
32997,Gabon,Centre-Sud,Idemba 1 Dispensaire,Dispensaire,Public,-1.8696,10.9234,Geonames
32998,Gabon,Centre-Sud,Idembe Centre de Santé,Health Centre,Public,-2.2589,11.4777,Geonames
32999,Gabon,Centre-Sud,Ikobe Dispensaire,Dispensaire,Public,-1.0575,10.9951,Other
33000,Gabon,Centre-Sud,Ikolo Dispensaire,Dispensaire,Public,-2.0002,11.0159,Other
33001,Gabon,Centre-Sud,Ilendo Centre de Santé,Health Centre,Public,-1.9865,10.995,Geonames
33002,Gabon,Centre-Sud,Imeno Mbila Dispensaire,Dispensaire,Public,-1.6958,11.8442,Geonames
33003,Gabon,Centre-Sud,Imeno-Nzinga Dispensaire,Dispensaire,Public,-1.6019,11.952,Geonames
33004,Gabon,Centre-Sud,Issinga Dispensaire,Dispensaire,Public,-2.228,11.4509,Geonames
33005,Gabon,Centre-Sud,Kanana Dispensaire,Dispensaire,Public,-1.6267,10.3848,Other
33006,Gabon,Centre-Sud,Kanbamongo Dispensaire,Dispensaire,Public,-1.867,12.15,Encarta
33007,Gabon,Centre-Sud,Kanda Dispensaire,Dispensaire,Public,-2.2088,11.5995,Geonames
33008,Gabon,Centre-Sud,Kanda Dispensaire,Dispensaire,Public,-2.2,11.5167,Geonames
33009,Gabon,Centre-Sud,Kessi Centre de Santé,Health Centre,Public,-1.1762,10.5778,Other
33010,Gabon,Centre-Sud,Kili Dispensaire,Dispensaire,Public,-1.6157,10.3838,Google Earth
33011,Gabon,Centre-Sud,Koumbanou Dispensaire,Dispensaire,Public,-2.1847,10.9586,Geonames
33012,Gabon,Centre-Sud,Lebamba Centre Medical,Medical Centre,Govt.,-2.2121,11.4698,Geonames
33013,Gabon,Centre-Sud,Lekindou Dispensaire,Dispensaire,Public,-2.2761,11.8108,Geonames
33014,Gabon,Centre-Sud,Levinda Dispensaire,Dispensaire,Public,-2.0451,12.1507,Geonames
33015,Gabon,Centre-Sud,Levinda Dispensaire,Dispensaire,Public,-2.0266,12.121,Geonames
33016,Gabon,Centre-Sud,Leyonga Centre Medical,Medical Centre,Govt.,-2.15,12.232,Encarta
33017,Gabon,Centre-Sud,Mabanga Dispensaire,Dispensaire,Public,-2.2805,11.6038,Other
33018,Gabon,Centre-Sud,Mabonga Dispensaire,Dispensaire,Public,-1.9998,12.3315,Combination
33019,Gabon,Centre-Sud,Makongonio Dispensaire,Dispensaire,Public,-1.9116,11.5298,Encarta
33020,Gabon,Centre-Sud,Malinga Centre Medical,Medical Centre,Govt.,-2.3039,12.235,Google Earth
33021,Gabon,Centre-Sud,Mamba  2 Dispensaire,Dispensaire,Public,-1.3491,11.289,Geonames
33022,Gabon,Centre-Sud,Mamienghe Dispensaire,Dispensaire,Public,-0.9941,10.491,Other
33023,Gabon,Centre-Sud,Mandilou Dispensaire,Dispensaire,Public,-1.3565,10.6279,Google Earth
33024,Gabon,Centre-Sud,Mandji Centre Medical,Medical Centre,Govt.,-1.6276,10.3848,Google Earth
33025,Gabon,Centre-Sud,Massana Dispensaire,Dispensaire,Public,-1.605,10.1372,Geonames
33026,Gabon,Centre-Sud,Matchouka Dispensaire,Dispensaire,Public,-1.618,9.933,Encarta
33027,Gabon,Centre-Sud,Mayani Dispensaire,Dispensaire,Public,-1.6952,11.8444,Geonames
33028,Gabon,Centre-Sud,Mbelenaletembe 1-2 Dispensaire,Dispensaire,Public,-2.3502,11.5983,Other
33029,Gabon,Centre-Sud,Mbengamamba Dispensaire,Dispensaire,Public,-2.1486,12.1593,Other
33030,Gabon,Centre-Sud,Mbigou Centre Medical,Medical Centre,Govt.,-1.9004,11.9147,Google Earth
33031,Gabon,Centre-Sud,Mbomo Dispensaire,Dispensaire,Public,-2.2917,12.2233,Other
33032,Gabon,Centre-Sud,Mboukou Dispensaire,Dispensaire,Public,-1.7169,10.7949,Google Earth
33033,Gabon,Centre-Sud,Memba 1 Dispensaire,Dispensaire,Public,-2.1543,11.4583,Geonames
33034,Gabon,Centre-Sud,Mikouanza Dispensaire,Dispensaire,Public,-1.9381,12.2264,Encarta
33035,Gabon,Centre-Sud,Mimongo Centre Medical,Medical Centre,Govt.,-1.6244,11.6017,Geonames
33036,Gabon,Centre-Sud,Mingola Centre de Santé,Health Centre,Public,-2.1304,10.9198,Geonames
33037,Gabon,Centre-Sud,Mitsandza Centre de Santé,Health Centre,Public,-2.249,12.3,Encarta
33038,Gabon,Centre-Sud,Mossigue Dispensaire,Dispensaire,Public,-1.7763,11.2146,Encarta
33039,Gabon,Centre-Sud,Moualo-Ngoundou-Fwala Dispensaire,Dispensaire,Public,-1.7593,10.9886,Geonames
33040,Gabon,Centre-Sud,Moudjombi Centre de Santé,Health Centre,Public,-2.267,11.467,Encarta
33041,Gabon,Centre-Sud,Moudouma Dispensaire,Dispensaire,Public,-1.7326,12.0552,Google Earth
33042,Gabon,Centre-Sud,Mouila Hospitalier Regional,Regional Hospital,Govt.,-1.8679,11.0589,Google Earth
33043,Gabon,Centre-Sud,Moukabou  1 Dispensaire,Dispensaire,Public,-1.6225,11.679,Geonames
33044,Gabon,Centre-Sud,Moukandi Dispensaire,Dispensaire,Public,-1.4764,11.8521,Geonames
33045,Gabon,Centre-Sud,Moukoro  1-2 Dispensaire,Dispensaire,Public,-2.5629,11.5498,Geonames
33046,Gabon,Centre-Sud,Moukouagna Dispensaire,Dispensaire,Public,-1.9615,12.2082,Geonames
33047,Gabon,Centre-Sud,Moukouanga Dispensaire,Dispensaire,Public,-2.3194,11.9473,Geonames
33048,Gabon,Centre-Sud,Moukouna Dispensaire,Dispensaire,Public,-1.6691,9.9027,Geonames
33049,Gabon,Centre-Sud,Moukoundou Dispensaire,Dispensaire,Public,-2.193,11.5693,Geonames
33050,Gabon,Centre-Sud,Moulandou-Fouala Dispensaire,Dispensaire,Public,-1.8457,10.9204,Encarta
33051,Gabon,Centre-Sud,Moungali Centre de Santé,Health Centre,Public,-2.517,11.299,Encarta
33052,Gabon,Centre-Sud,Mounongou Dispensaire,Dispensaire,Public,-1.3207,11.8848,Encarta
33053,Gabon,Centre-Sud,Mourembou Centre de Santé,Health Centre,Public,-2.3,11.465,Encarta
33054,Gabon,Centre-Sud,Mourimatsiengui Dispensaire,Dispensaire,Public,-1.445,10.6525,Other
33055,Gabon,Centre-Sud,Moussa Dispensaire,Dispensaire,Public,-2.1942,10.6665,Geonames
33056,Gabon,Centre-Sud,Moussambou Dispensaire,Dispensaire,Public,-2.25,11.445,Encarta
33057,Gabon,Centre-Sud,Moutassou Dispensaire,Dispensaire,Public,-2.0582,11.0388,Geonames
33058,Gabon,Centre-Sud,Mouyamba Centre de Santé,Health Centre,Public,-2.2048,11.5263,Encarta
33059,Gabon,Centre-Sud,Nanga Dispensaire,Dispensaire,Public,-2.166,11.217,Encarta
33060,Gabon,Centre-Sud,Ndende Centre Medical,Medical Centre,Govt.,-2.4058,11.3522,Geonames
33061,Gabon,Centre-Sud,Ngouassa Dispensaire,Dispensaire,Public,-1.2981,11.1004,Google Earth
33062,Gabon,Centre-Sud,Ngoungui Dispensaire,Dispensaire,Public,-2.1587,11.8504,Geonames
33063,Gabon,Centre-Sud,Niembie Dispensaire,Dispensaire,Public,-0.9444,10.7755,Other
33064,Gabon,Centre-Sud,Nioye II Dispensaire,Dispensaire,Public,-1.0304,11.0863,Other
33065,Gabon,Centre-Sud,Nombakele Dispensaire,Dispensaire,Public,-1.8951,11.0959,Combination
33066,Gabon,Centre-Sud,Nyangua Youngou Dispensaire,Dispensaire,Public,-2.2237,11.4394,Encarta
33067,Gabon,Centre-Sud,Nzambinatsiengui Centre de Santé,Health Centre,Public,-1.5668,9.9969,Other
33068,Gabon,Centre-Sud,Nzenzele Centre de Santé,Health Centre,Public,-2.2483,11.7056,Google Earth
33069,Gabon,Centre-Sud,Nzindzi Centre de Santé,Health Centre,Public,-1.9224,12.242,Encarta
33070,Gabon,Centre-Sud,Nzingui Dispensaire,Dispensaire,Public,-2.2833,11.6,Geonames
33071,Gabon,Centre-Sud,Omenga Dispensaire,Dispensaire,Public,-1.5749,9.9926,Encarta
33072,Gabon,Centre-Sud,Oyenano Dispensaire,Dispensaire,Public,-1.1221,10.5929,Other
33073,Gabon,Centre-Sud,Poungui Dispensaire,Dispensaire,Public,-1.6383,11.5743,Geonames
33074,Gabon,Centre-Sud,Rebe Dispensaire,Dispensaire,Public,-2.3633,11.8814,Other
33075,Gabon,Centre-Sud,Sindara Dispensaire,Dispensaire,Public,-1.0361,10.6595,Geonames
33076,Gabon,Centre-Sud,St Martin Apindji Dispensaire,Dispensaire,Public,-1.6906,10.9719,Other
33077,Gabon,Centre-Sud,Syka Dispensaire,Dispensaire,Public,-1.5925,10.0003,Combination
33078,Gabon,Centre-Sud,Waka Dispensaire,Dispensaire,Public,-1.2661,11.0867,Google Earth
33079,Gabon,Centre-Sud,Yeno   Dispensaire,Dispensaire,Public,-1.8078,10.4163,Geonames
33080,Gabon,Centre-Sud,Yeno 1 Dispensaire,Dispensaire,Public,-1.6844,11.4893,Geonames
33081,Gabon,Centre-Sud,Yombi Dispensaire,Dispensaire,Public,-1.4073,10.6255,Google Earth
33082,Gabon,Est,Afoumanzo Centre de Santé,Health Centre,Public,0.46,12.3895,Encarta
33083,Gabon,Est,Agnang Dispensaire,Dispensaire,Public,0.4464,12.3672,Geonames
33084,Gabon,Est,Bakouaka Dispensaire,Dispensaire,Public,0.1614,13.6381,Combination
33085,Gabon,Est,Batouala Dispensaire,Dispensaire,Public,0.7627,13.3218,Geonames
33086,Gabon,Est,Bisso Centre de Santé,Health Centre,Public,0.4919,12.4417,Combination
33087,Gabon,Est,Bonamaza Itebe Meko Dispensaire,Dispensaire,Public,0.85,13.55,Geonames
33088,Gabon,Est,Booue Centre Medical,Medical Centre,Govt.,-0.1038,11.9543,Google Earth
33089,Gabon,Est,Djidji Dispensaire,Dispensaire,Public,0.2281,11.7964,Google Earth
33090,Gabon,Est,Ego-Poma Centre de Santé,Health Centre,Public,1.261,14.12,Geonames
33091,Gabon,Est,Ekata Centre de Santé,Health Centre,Public,0.6758,14.2979,Geonames
33092,Gabon,Est,Etsela - Edounga Centre de Santé,Health Centre,Public,0.7321,13.9351,Other
33093,Gabon,Est,Heanzo Dispensaire,Dispensaire,Public,0.875,13.6507,Other
33094,Gabon,Est,Ibea Centre de Santé,Health Centre,Public,1.056,14.0237,Other
33095,Gabon,Est,Ilahounene Dispensaire,Dispensaire,Public,0.6839,14.1954,Other
33096,Gabon,Est,Inzanzan 1 Dispensaire,Dispensaire,Public,0.0527,11.9003,Encarta
33097,Gabon,Est,Kandjamabika Dispensaire,Dispensaire,Public,0.268,11.735,Encarta
33098,Gabon,Est,Koumameyong Dispensaire,Dispensaire,Public,0.2118,11.9023,Geonames
33099,Gabon,Est,Lassio Dispensaire,Dispensaire,Public,-0.4026,12.4508,Geonames
33100,Gabon,Est,Makebe Dispensaire,Dispensaire,Public,0.0416,13.6528,Google Earth
33101,Gabon,Est,Makokou Centre de Santé Urbain,Centre de Santé Urbain,Public,0.5688,12.8444,Google Earth
33102,Gabon,Est,Makokou Hospitalier Regional,Regional Hospital,Govt.,0.5511,12.8484,Combination
33103,Gabon,Est,Malassa Centre de Santé,Health Centre,Public,0.9023,14.0426,Other
33104,Gabon,Est,Massaha Centre de Santé,Health Centre,Public,0.6783,13.0171,Google Earth
33105,Gabon,Est,Mayibouth Centre de Santé,Health Centre,Public,1.1152,13.1055,Google Earth
33106,Gabon,Est,Mazingo Centre de Santé,Health Centre,Public,1.336,14.1172,Other
33107,Gabon,Est,Mbomo-Mekouka Dispensaire,Dispensaire,Public,0.5106,12.9976,Other
33108,Gabon,Est,Mekambo Centre Medical,Medical Centre,Govt.,1.0063,13.9587,Google Earth
33109,Gabon,Est,Minkouala Centre de Santé,Health Centre,Public,0.5589,12.6161,Google Earth
33110,Gabon,Est,Mvadi 2 Dispensaire,Dispensaire,Public,1.2105,13.1855,Google Earth
33111,Gabon,Est,Mzambe -Kangaka Centre de Santé,Health Centre,Public,0.9589,13.7737,Other
33112,Gabon,Est,Ntsenkele Centre de Santé,Health Centre,Public,0.5226,12.4787,Other
33113,Gabon,Est,Nzafieng Dispensaire,Dispensaire,Public,0.0769,11.8876,Geonames
33114,Gabon,Est,Nzeh Dispensaire,Dispensaire,Public,0.7631,13.3215,Other
33115,Gabon,Est,Ovan Centre Medical,Medical Centre,Govt.,0.3111,12.1824,Geonames
33116,Gabon,Est,Zoula  Centre de Santé,Health Centre,Public,1.0967,14.0612,Geonames
33117,Gabon,Estuaire,Abennelang Ongam Dispensaire,Dispensaire,Public,0.6203,9.6743,Google Earth
33118,Gabon,Estuaire,Akok (Bis) Dispensaire,Dispensaire,Public,0.5079,9.7363,Geonames
33119,Gabon,Estuaire,Asseng 2 Dispensaire,Dispensaire,Public,0.3592,9.9232,Geonames
33120,Gabon,Estuaire,Atanga Dispensaire,Dispensaire,Public,0.6011,9.6827,Other
33121,Gabon,Estuaire,Ayem Plaine Dispensaire,Dispensaire,Public,0.2809,9.6775,Geonames
33122,Gabon,Estuaire,Cap Esterias Dispensaire,Dispensaire,Public,0.6107,9.3229,Google Earth
33123,Gabon,Estuaire,Cocobeach Centre Medical,Medical Centre,Govt.,0.9976,9.583,Google Earth
33124,Gabon,Estuaire,Donguila Dispensaire,Dispensaire,Public,0.2042,9.7383,Geonames
33125,Gabon,Estuaire,Ekouk Village Dispensaire,Dispensaire,Public,0.058,10.2435,Google Earth
33126,Gabon,Estuaire,Essassa Dispensaire,Dispensaire,Public,0.4494,9.6088,Geonames
33127,Gabon,Estuaire,Evinayong Dispensaire,Dispensaire,Public,0.2833,10.05,Geonames
33128,Gabon,Estuaire,Foulayong Dispensaire,Dispensaire,Public,0.2524,9.7827,Other
33129,Gabon,Estuaire,Foulenzen Dispensaire,Dispensaire,Public,-0.0705,9.4369,Google Earth
33130,Gabon,Estuaire,Four Place Dispensaire,Dispensaire,Public,-0.1832,10.3722,Other
33131,Gabon,Estuaire,Kafele Dispensaire,Dispensaire,Public,0.155,10.1266,Geonames
33132,Gabon,Estuaire,Kango Centre Medical,Medical Centre,Govt.,0.1901,10.0908,Google Earth
33133,Gabon,Estuaire,Kougouleu Dispensaire,Dispensaire,Public,0.3753,9.9096,Google Earth
33134,Gabon,Estuaire,Malibe Dispensaire,Dispensaire,Public,0.533,9.4216,Geonames
33135,Gabon,Estuaire,Mfang Centre de Santé,Health Centre,Public,0.279,10.0626,Other
33136,Gabon,Estuaire,Ngouandji Dispensaire,Dispensaire,Public,,,
33137,Gabon,Estuaire,Nkoltang Dispensaire,Dispensaire,Public,0.3751,9.6384,Geonames
33138,Gabon,Estuaire,Ntoum Centre Medical,Medical Centre,Govt.,0.364,9.7502,Google Earth
33139,Gabon,Estuaire,Nzamaligue Dispensaire,Dispensaire,Public,0.309,9.7678,Geonames
